name,url,phone,category,latitude,longitude,Address,City,Pincode
Church's Chicken,https://m.yelp.com/biz/churchs-chicken-atlanta-14?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-696-8674,Chicken Wings; chicken_wings; ,33.75896,-84.50415,3561 Martin Luther King Jr Dr SW, Atlanta, GA 30331
Jerk Wingz N Tingz,https://m.yelp.com/biz/jerk-wingz-n-tingz-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-470-355-3329,Chicken Wings; chicken_wings; Caribbean; caribbean; ,33.7528307,-84.4858033,3024 Martin Luther King Jr. Dr. SW, Atlanta, GA 30311
Pizza Hut,https://m.yelp.com/biz/pizza-hut-atlanta-18?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-691-5200,Restaurants; restaurants; ,33.7535733,-84.4732942,2636 Mlk J, Atlanta, GA 30311
American Deli,https://m.yelp.com/biz/american-deli-atlanta-21?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-505-9120,Delis; delis; Sandwiches; sandwiches; ,33.7522645,-84.4683428,2457 Martin Luther King Jr Dr SW Ste D, Atlanta, GA 30311
Busy Bee Cafe,https://m.yelp.com/biz/busy-bee-cafe-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-525-9212,Soul Food; soulfood; ,33.7544898986816,-84.4140319824219,810 Martin Luther King Jr Dr, Atlanta, GA 30314
Mr Everything Cafe,https://m.yelp.com/biz/mr-everything-cafe-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-521-9903,Sandwiches; sandwiches; Cheesesteaks; cheesesteaks; Greek; greek; ,33.7545466415791,-84.4159999503464,870 MLK Jr Dr NW, Atlanta, GA 30314
MoJo's Motown Eatery,https://m.yelp.com/biz/mojos-motown-eatery-atlanta-4?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-331-3082,Burgers; burgers; ,33.75452,-84.41637,880 Martin Luther King Jr Dr, Atlanta, GA 30314
Blue Seas Restaurant,https://m.yelp.com/biz/blue-seas-restaurant-atlanta-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-600-2781,Breakfast & Brunch; breakfast_brunch; Imported Food; importedfood; ,33.75452,-84.416374,880 Martin Luther King Jr Blvd, Atlanta, GA 30314
BTJ Wings,https://m.yelp.com/biz/btj-wings-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-228-4811,Chicken Wings; chicken_wings; ,33.7548549,-84.4146093,825 Martin Luther King Jr Dr NW, Atlanta, GA 30314
Dirty Birdz Convenience Store,https://m.yelp.com/biz/dirty-birdz-convenience-store-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-883-2662,Seafood; seafood; Sandwiches; sandwiches; ,33.7545972612702,-84.4151923742225,844 Martin Luther King Junior Dr SW, Atlanta, GA 30314
A-Town Pizza,https://m.yelp.com/biz/a-town-pizza-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,no phone,Pizza; pizza; ,33.75468313694,-84.4149059057236,844 Martin Luther King Jr SW, Atlanta, GA 30314
Jamal's Buffalo Wings,https://m.yelp.com/biz/jamals-buffalo-wings-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-221-0088,Chicken Wings; chicken_wings; ,33.7548294,-84.4032211,10 Northside Dr NW, Atlanta, GA 30314
Red,https://m.yelp.com/biz/red-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-878-3604,American (New); newamerican; ,33.7571446200164,-84.3966293334961,206-270 Andrew Young International Blvd NW, Atlanta, GA 30313
Charlot's Creole Cafe,https://m.yelp.com/biz/charlots-creole-cafe-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-257-6598,Cafes; cafes; ,33.7523414,-84.3953906,235 Mitchell St SW, Atlanta, GA 30303
Taco Mac,https://m.yelp.com/biz/taco-mac-atlanta-12?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-835-1192,Mexican; mexican; ,33.7577923137575,-84.3958248796234,100 Techwood Dr, Atlanta, GA 30303
BURGERFI,https://m.yelp.com/biz/burgerfi-atlanta-5?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-523-8777,Burgers; burgers; American (Traditional); tradamerican; Hot Dogs; hotdog; ,33.7579401575518,-84.3946177249146,One Cnn Center Plz, Atlanta, GA 30303
Prime Meridian,https://m.yelp.com/biz/prime-meridian-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-659-0000,American (New); newamerican; ,33.759517,-84.395108,
TJ's Sandwiches,https://m.yelp.com/biz/tjs-sandwiches-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-521-0588,Sandwiches; sandwiches; ,33.7578269940735,-84.3946981430054,190 Marietta St NW, Atlanta, GA 30303
Blossom Tree,https://m.yelp.com/biz/blossom-tree-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-223-7500,Korean; korean; ,33.7554945955001,-84.3891076100377,64 Peachtree St NW, Atlanta, GA 30303
Alma Cocina,https://m.yelp.com/biz/alma-cocina-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-968-9662,Latin American; latin; ,33.759156314923,-84.3874444429916,Peachtree Tower  191 Peachtree Street NE, Atlanta, GA 30303
Sweet Georgia's Juke Joint,https://m.yelp.com/biz/sweet-georgias-juke-joint-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-230-5853,Southern; southern; Venues & Event Spaces; venues; ,33.7586934669823,-84.387763728836,200 Peachtree St NE, Atlanta, GA 30303
BrickStone Cafe,https://m.yelp.com/biz/brickstone-cafe-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-549-9029,Italian; italian; Sandwiches; sandwiches; ,33.7558029592037,-84.3893632292747,66 Broad St NW, Atlanta, GA 30303
Dua Vietnamese,https://m.yelp.com/biz/dua-vietnamese-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-589-8889,Vietnamese; vietnamese; ,33.7555787158321,-84.3893662792789,53 Broad St NW, Atlanta, GA 30303
NaanStop,https://m.yelp.com/biz/naanstop-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-522-6226,Indian; indpak; Vegan; vegan; ,33.7557768076658,-84.38940346241,64 Broad St Nw, Atlanta, GA 30303
Streatery,https://m.yelp.com/biz/streatery-atlanta-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,no phone,Hot Dogs; hotdog; Food Stands; foodstands; ,33.755713775754,-84.388729557395,71 Peachtree St NW, Atlanta, GA 30303
The Taqueria on Broad,https://m.yelp.com/biz/the-taqueria-on-broad-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-732-0693,Mexican; mexican; ,33.7557159,-84.3896504,54 Broad St, Atlanta, GA 30303
Pittypat's Porch Restaurant,https://m.yelp.com/biz/pittypats-porch-restaurant-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-525-8228,Southern; southern; Soul Food; soulfood; ,33.7598249,-84.3884199,25 Andrew Young International Blvd NW, Atlanta, GA 30303
Ali Baba Cafe,https://m.yelp.com/biz/ali-baba-cafe-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-681-3997,Mediterranean; mediterranean; Turkish; turkish; ,33.7557849,-84.3895395,60 Broad St NW, Atlanta, GA 30303
East Wave Asian Fusion,https://m.yelp.com/biz/east-wave-asian-fusion-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-228-2697,Bubble Tea; bubbletea; Asian Fusion; asianfusion; ,33.756253,-84.3892778,
Atlanta Braves All Star Grill,https://m.yelp.com/biz/atlanta-braves-all-star-grill-atlanta-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-205-5257,American (Traditional); tradamerican; ,33.7591713,-84.3877249,200 Peachtree St, Atlanta, GA 30303
Meehan's Public House,https://m.yelp.com/biz/meehans-public-house-atlanta-6?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-214-9821,Bars; bars; Sandwiches; sandwiches; Breakfast & Brunch; breakfast_brunch; ,33.758906,-84.38774,200 Peachtree St, Atlanta, GA 30303
Magnolia Bistro,https://m.yelp.com/biz/magnolia-bistro-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-796-8850,American (Traditional); tradamerican; Coffee & Tea; coffee; Sandwiches; sandwiches; ,33.7546165046029,-84.385837970639,100 Edgewood Ave, Atlanta, GA 30303
Choo Choo,https://m.yelp.com/biz/choo-choo-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-521-0708,Korean; korean; Japanese; japanese; Vegetarian; vegetarian; ,33.7561235486868,-84.3894834694749,
Reuben's Deli,https://m.yelp.com/biz/reubens-deli-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-589-9800,Sandwiches; sandwiches; Delis; delis; Burgers; burgers; ,33.7554992,-84.3894644,57 Broad St NW, Atlanta, GA 30303
Rosa's Pizza,https://m.yelp.com/biz/rosas-pizza-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-521-2596,Pizza; pizza; Desserts; desserts; Italian; italian; ,33.7558079,-84.3895025,62 Broad St NW, Atlanta, GA 30303
Arepa Mia,https://m.yelp.com/biz/arepa-mia-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-880-8575,Gluten-Free; gluten_free; Venezuelan; venezuelan; ,33.754076,-84.3799669,209 Edgewood Ave SE, Atlanta, GA 30303
Grindhouse Killer Burgers,https://m.yelp.com/biz/grindhouse-killer-burgers-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-522-3444,Burgers; burgers; ,33.75403,-84.3798599,209 Edgewood Ave SE, Atlanta, GA 30303
Noni's Bar & Deli,https://m.yelp.com/biz/nonis-bar-and-deli-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-343-1808,Italian; italian; Sandwiches; sandwiches; Lounges; lounges; ,33.7541351318359,-84.3759841918945,357 Edgewood Ave, Atlanta, GA 30312
Sweet Auburn Seafood,https://m.yelp.com/biz/sweet-auburn-seafood-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-974-5019,Seafood; seafood; Wine Bars; wine_bars; Tapas Bars; tapas; ,33.7553187,-84.3805925,
Harold's Chicken & Ice Bar,https://m.yelp.com/biz/harolds-chicken-and-ice-bar-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-577-0001,Chicken Wings; chicken_wings; Bars; bars; Soul Food; soulfood; ,33.7543911232791,-84.3762190398288,349 Edgewood Ave SE, Atlanta, GA 30312
Bone Lick BBQ,https://m.yelp.com/biz/bone-lick-bbq-atlanta-3?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-343-4404,Barbeque; bbq; Cocktail Bars; cocktailbars; ,33.7541542053223,-84.3769073486328,327 Edgewood Ave, Atlanta, GA 30312
bqe  restaurant and lounge,https://m.yelp.com/biz/bqe-restaurant-and-lounge-atlanta-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-996-6159,Southern; southern; Soul Food; soulfood; Lounges; lounges; ,33.754601,-84.37913,262 Edgewood Ave NE, Atlanta, GA 30303
Panbury's Double Crust Pies,https://m.yelp.com/biz/panburys-double-crust-pies-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-500-1279,British; british; Bakeries; bakeries; South African; southafrican; ,33.7540397644043,-84.3798599243164,
Cafe + Velo,https://m.yelp.com/biz/cafe-velo-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-458-2979,Coffee & Tea; coffee; Breakfast & Brunch; breakfast_brunch; Bike Rentals; bikerentals; ,33.7543109804392,-84.3750140815973,381 Edgewood Ave SE, Atlanta, GA 30312
Wok N' Roll,https://m.yelp.com/biz/wok-n-roll-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-688-7818,Chinese; chinese; ,33.755776,-84.379592,
Metro Deli Soul Food,https://m.yelp.com/biz/metro-deli-soul-food-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-581-0271,Delis; delis; ,33.75403,-84.3798599,
Friday Urban Picnic,https://m.yelp.com/biz/friday-urban-picnic-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,no phone,Food Stands; foodstands; ,33.7540397644043,-84.3798599243164,
Afrodish Restaurant,https://m.yelp.com/biz/afrodish-restaurant-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-522-1054,Caribbean; caribbean; ,33.7540397644043,-84.3798599243164,209 Edgewood Ave SE, Atlanta, GA 30303
The Original Jamaican Restaurant,https://m.yelp.com/biz/the-original-jamaican-restaurant-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-523-1331,Caribbean; caribbean; Specialty Food; gourmet; ,33.7544937133789,-84.3752670288086,378 Edgewood Ave SE, Atlanta, GA 30312
Sweet Auburn BBQ,https://m.yelp.com/biz/sweet-auburn-bbq-atlanta-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-589-9722,Barbeque; bbq; Food Stands; foodstands; ,33.7540397644043,-84.3798599243164,209 Edgewood Ave, Atlanta, GA 30303
Tilapia Express,https://m.yelp.com/biz/tilapia-express-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-223-2363,Seafood; seafood; ,33.75403,-84.3798599,209 Edgewood Ave SE, Atlanta, GA 30303
Hecter's Kitchen,https://m.yelp.com/biz/hecters-kitchen-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-223-1582,Sandwiches; sandwiches; ,33.7540581822395,-84.3806708604097,17 Jesse Hill Dr SE, Atlanta, GA 30303
Wings & Philly,https://m.yelp.com/biz/wings-and-philly-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-588-9388,Restaurants; restaurants; ,33.75428147614,-84.3804482370615,11 Jesse Hill Jr Drive SE, Atlanta, GA 30303
Supreme Fish Delight,https://m.yelp.com/biz/supreme-fish-delight-atlanta-3?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-522-5333,Seafood; seafood; ,33.7556458,-84.3758621,362 Auburn Ave NE, Atlanta, GA 30312
Rib Shack of Atlanta,https://m.yelp.com/biz/rib-shack-of-atlanta-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-521-3445,Caterers; catering; Barbeque; bbq; ,33.7557,-84.37779,302 Auburn Ave NE, Atlanta, GA 30303
Staplehouse,https://m.yelp.com/biz/staplehouse-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-524-5005,American (New); newamerican; ,33.7540130615234,-84.3699035644531,541 Edgewood Ave SE, Atlanta, GA 30312
Ammazza,https://m.yelp.com/biz/ammazza-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-228-1036,Pizza; pizza; Italian; italian; Vegan; vegan; ,33.7540626525879,-84.3680038452148,591 Edgewood Ave, Atlanta, GA 30312
LottaFrutta - Atlanta,https://m.yelp.com/biz/lottafrutta-atlanta-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-588-0857,Fruits & Veggies; markets; Breakfast & Brunch; breakfast_brunch; Caribbean; caribbean; ,33.756,-84.36809,590 Auburn Ave NE, Atlanta, GA 30312
Thumbs Up Diner,https://m.yelp.com/biz/thumbs-up-diner-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-223-0690,Breakfast & Brunch; breakfast_brunch; ,33.7541451,-84.368617,573 Edgewood Ave NE, Atlanta, GA 30312
Miso Izakaya,https://m.yelp.com/biz/miso-izakaya-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-470-225-6252,Japanese; japanese; Tapas Bars; tapas; Sushi Bars; sushi; ,33.7540397644043,-84.3671875,619 Edgewood Ave, Atlanta, GA 30312
The Sound Table,https://m.yelp.com/biz/the-sound-table-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-835-2534,Dance Clubs; danceclubs; Tapas/Small Plates; tapasmallplates; Diners; diners; ,33.754093170166,-84.3717956542969,483 Edgewood Ave, Atlanta, GA 30312
Thumbs Up Gourmet Express,https://m.yelp.com/biz/thumbs-up-gourmet-express-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-500-4811,Diners; diners; Salad; salad; Sandwiches; sandwiches; ,33.7538299560547,-84.368522644043,581 Edgewood Ave SE, Atlanta, GA 30312
BoccaLupo,https://m.yelp.com/biz/boccalupo-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-577-2332,Italian; italian; American (Traditional); tradamerican; ,33.7547495778871,-84.3628013134003,753 Edgewood Ave NE, Atlanta, GA 30307
American Wings,https://m.yelp.com/biz/american-wings-atlanta-3?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-705-9725,Food; food; American (New); newamerican; ,33.7523697316647,-84.3495056033134,1187 Wylie SE St, Atlanta, GA 30316
Elmyriachi,https://m.yelp.com/biz/elmyriachi-atlanta-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-705-9902,Mexican; mexican; Bars; bars; ,33.75254,-84.323706,1950 Hosea L Williams Dr NE, Atlanta, GA 30317
Atlanta's Best Wings,https://m.yelp.com/biz/atlantas-best-wings-decatur?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-288-7777,Chicken Wings; chicken_wings; ,33.7543601989746,-84.2677001953125,3557 Memorial Dr, Decatur, GA 30032
Wings Mania,https://m.yelp.com/biz/wings-mania-decatur?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-284-0501,Chicken Wings; chicken_wings; ,33.7553275643582,-84.2690092939592,1141 Columbia Dr, Decatur, GA 30030
Wingstop,https://m.yelp.com/biz/wingstop-decatur-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-974-8413,Chicken Wings; chicken_wings; ,33.7544437497854,-84.2683325707912,3553-A Memorial Dr, Decatur, GA 30032
Zaxby's Chicken Fingers & Buffalo Wings,https://m.yelp.com/biz/zaxbys-chicken-fingers-and-buffalo-wings-decatur-4?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-289-2386,Fast Food; hotdogs; Chicken Wings; chicken_wings; Salad; salad; ,33.7539405822754,-84.2702255249023,3490 Memorial Dr, Decatur, GA 30032
American Sandwich Shop,https://m.yelp.com/biz/american-sandwich-shop-decatur?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-284-1366,Sandwiches; sandwiches; Chicken Wings; chicken_wings; ,33.7535807490349,-84.2697588354349,3497 Memorial Dr, Decatur, GA 30032
Taco Bell,https://m.yelp.com/biz/taco-bell-decatur-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-284-7890,Fast Food; hotdogs; Mexican; mexican; Tex-Mex; tex-mex; ,33.754311,-84.267338,1170 Columbia Drive, Decatur, GA 30032
American Deli,https://m.yelp.com/biz/american-deli-decatur-3?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-289-0007,Delis; delis; Sandwiches; sandwiches; ,33.7556192936599,-84.2682480812073,3570 Memorial Dr, Decatur, GA 30032
A Town Wings,https://m.yelp.com/biz/a-town-wings-decatur?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-284-0501,Chicken Wings; chicken_wings; ,33.7551002502441,-84.268928527832,1141 Columbia Dr, Decatur, GA 30030
Sonic Drive-In,https://m.yelp.com/biz/sonic-drive-in-decatur-3?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-289-8074,Fast Food; hotdogs; ,33.754167,-84.2685913,3535 Memorial Dr, Decatur, GA 30032
Checkers,https://m.yelp.com/biz/checkers-decatur?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-288-1206,Fast Food; hotdogs; ,33.7537384,-84.268631,3519 Memorial Dr, Decatur, GA 30032
